GKZ,Gebietsname,"Wahl-
berechtigte",Stimmen,Unnamed: 4,Unnamed: 5,Dr. Michael Brunner,%,Gerald Grosz,%.1,Dr. Walter Rosenkranz,%.2,Heinrich Staudinger,%.3,Dr. Alexander Van der Bellen,%.4,Dr. Tassilo Wallentin,%.5,Dr. Dominik Wlazny,%.6
,,,Abgegeb.,Ungültige,Gültige,,,,,,,,,,,,,,
G41225,Ried im Innkreis,8169.0,3525,61,3464,94.0,2.7136258660508084,164.0,4.734411085450346,787.0,22.719399538106234,67.0,1.9341801385681294,1834.0,52.944572748267895,263.0,7.592378752886836,255.0,7.361431870669747
G41226,St. Georgen bei Obernberg am Inn,444.0,273,7,266,0.0,0.0,9.0,3.3834586466165413,50.0,18.796992481203006,3.0,1.1278195488721803,183.0,68.796992481203,5.0,1.8796992481203008,16.0,6.015037593984962
G41227,St. Marienkirchen am Hausruck,701.0,453,9,444,6.0,1.3513513513513513,15.0,3.3783783783783785,98.0,22.07207207207207,7.0,1.5765765765765765,237.0,53.37837837837838,39.0,8.783783783783784,42.0,9.45945945945946
G41228,St. Martin im Innkreis,1380.0,645,32,613,10.0,1.631321370309951,29.0,4.730831973898858,173.0,28.221859706362153,9.0,1.468189233278956,308.0,50.24469820554649,37.0,6.035889070146819,47.0,7.6672104404567705
G41229,Schildorn,983.0,491,19,472,6.0,1.2711864406779663,19.0,4.025423728813559,112.0,23.728813559322035,16.0,3.389830508474576,230.0,48.728813559322035,37.0,7.838983050847458,52.0,11.016949152542372
G41230,Senftenbach,610.0,282,7,275,4.0,1.4545454545454546,9.0,3.272727272727273,70.0,25.454545454545453,9.0,3.272727272727273,137.0,49.81818181818182,26.0,9.454545454545455,20.0,7.2727272727272725
G41231,Taiskirchen im Innkreis,1903.0,1070,41,1029,24.0,2.3323615160349855,53.0,5.150631681243926,237.0,23.03206997084548,41.0,3.9844509232264333,537.0,52.1865889212828,72.0,6.997084548104956,65.0,6.316812439261418
G41232,Tumeltsham,1262.0,645,28,617,13.0,2.106969205834684,23.0,3.727714748784441,154.0,24.959481361426256,14.0,2.2690437601296596,323.0,52.35008103727715,52.0,8.427876823338735,38.0,6.158833063209076
G41233,Utzenaich,1242.0,674,15,659,13.0,1.9726858877086493,57.0,8.649468892261002,157.0,23.823975720789075,11.0,1.669195751138088,337.0,51.138088012139605,45.0,6.828528072837632,39.0,5.918057663125948
G41234,Waldzell,1793.0,844,35,809,22.0,2.719406674907293,44.0,5.438813349814586,219.0,27.070457354758965,13.0,1.6069221260815822,393.0,48.57849196538937,61.0,7.5401730531520395,57.0,7.045735475896168
G41235,Weilbach,475.0,266,15,251,2.0,0.796812749003984,10.0,3.9840637450199203,78.0,31.07569721115538,8.0,3.187250996015936,138.0,54.980079681274894,7.0,2.788844621513944,8.0,3.187250996015936
G41236,Wippenham,443.0,233,10,223,7.0,3.1390134529147984,17.0,7.623318385650224,50.0,22.421524663677133,8.0,3.587443946188341,109.0,48.87892376681614,18.0,8.071748878923767,14.0,6.278026905829597
G41299,Wahlkarten - Ried im Innkreis,0.0,8332,186,8146,194.0,2.381536950650626,437.0,5.364596120795483,1521.0,18.671740731647436,154.0,1.8904984041247237,4728.0,58.04075619936165,519.0,6.371225141173582,593.0,7.2796464522465
G41300,Rohrbach,45297.0,32592,1044,31548,887.0,2.811588690249778,1579.0,5.005071636870801,6430.0,20.381640674527706,728.0,2.307594776214023,17320.0,54.90046912641054,2495.0,7.908583745403829,2109.0,6.685051350323317
G41304,Altenfelden,1787.0,1055,28,1027,31.0,3.0185004868549172,51.0,4.965920155793573,208.0,20.253164556962027,30.0,2.9211295034079843,525.0,51.11976630963972,105.0,10.223953261927946,77.0,7.497565725413827
G41305,Arnreit,935.0,615,14,601,24.0,3.9933444259567388,18.0,2.995008319467554,129.0,21.46422628951747,7.0,1.1647254575707155,343.0,57.07154742096506,41.0,6.821963394342761,39.0,6.4891846921797
G41306,Atzesberg,364.0,237,15,222,6.0,2.7027027027027026,11.0,4.954954954954955,80.0,36.03603603603604,7.0,3.153153153153153,96.0,43.24324324324324,14.0,6.306306306306306,8.0,3.6036036036036037
G41307,Auberg,456.0,264,7,257,11.0,4.280155642023346,10.0,3.8910505836575875,72.0,28.01556420233463,18.0,7.003891050583658,113.0,43.96887159533074,13.0,5.058365758754864,20.0,7.782101167315175
G41309,Haslach an der Mühl,2073.0,1196,39,1157,23.0,1.9878997407087293,46.0,3.9757994814174586,224.0,19.360414866032844,26.0,2.247191011235955,693.0,59.89628349178911,86.0,7.433016421780467,59.0,5.099394987035436
G41311,Hörbich,320.0,220,11,209,7.0,3.349282296650718,12.0,5.741626794258373,50.0,23.923444976076556,4.0,1.9138755980861244,115.0,55.02392344497608,12.0,5.741626794258373,9.0,4.30622009569378
G41312,Hofkirchen im Mühlkreis,1207.0,589,23,566,6.0,1.0600706713780919,27.0,4.770318021201414,137.0,24.204946996466433,10.0,1.76678445229682,286.0,50.53003533568905,65.0,11.484098939929329,35.0,6.18374558303887
G41313,Julbach,1274.0,678,30,648,22.0,3.3950617283950617,52.0,8.024691358024691,207.0,31.944444444444443,6.0,0.9259259259259258,278.0,42.901234567901234,63.0,9.722222222222223,20.0,3.0864197530864197
G41314,Kirchberg ob der Donau,861.0,522,24,498,7.0,1.4056224899598393,27.0,5.421686746987952,112.0,22.48995983935743,15.0,3.0120481927710845,267.0,53.6144578313253,43.0,8.634538152610443,27.0,5.421686746987952
G41315,Klaffer am Hochficht,1035.0,487,13,474,11.0,2.320675105485232,16.0,3.375527426160337,171.0,36.075949367088604,6.0,1.2658227848101267,200.0,42.19409282700422,54.0,11.39240506329114,16.0,3.375527426160337
G41316,Kleinzell im Mühlkreis,1378.0,730,23,707,13.0,1.8387553041018387,36.0,5.091937765205092,119.0,16.831683168316832,28.0,3.9603960396039604,418.0,59.12305516265912,39.0,5.516265912305516,54.0,7.637906647807638
G41317,Kollerschlag,1189.0,705,31,674,15.0,2.225519287833828,36.0,5.341246290801187,216.0,32.047477744807125,5.0,0.741839762611276,314.0,46.58753709198813,46.0,6.824925816023739,42.0,6.231454005934718
G41318,Lembach im Mühlkreis,1198.0,712,26,686,22.0,3.206997084548105,29.0,4.227405247813411,164.0,23.9067055393586,12.0,1.749271137026239,343.0,50.0,72.0,10.495626822157435,44.0,6.41399416909621
G41319,Lichtenau im Mühlkreis,402.0,211,18,193,5.0,2.5906735751295336,20.0,10.362694300518134,40.0,20.72538860103627,4.0,2.072538860103627,94.0,48.704663212435236,14.0,7.253886010362693,16.0,8.290155440414509
G41320,Nebelberg,495.0,308,12,296,10.0,3.3783783783783785,23.0,7.77027027027027,79.0,26.68918918918919,3.0,1.0135135135135136,147.0,49.66216216216216,22.0,7.4324324324324325,12.0,4.054054054054054
G41321,Neufelden,898.0,502,14,488,14.0,2.8688524590163933,12.0,2.459016393442623,86.0,17.62295081967213,7.0,1.4344262295081966,312.0,63.934426229508205,26.0,5.327868852459016,31.0,6.352459016393443
G41322,Niederkappel,791.0,474,15,459,16.0,3.485838779956427,23.0,5.010893246187364,117.0,25.49019607843137,23.0,5.010893246187364,204.0,44.44444444444444,55.0,11.982570806100219,21.0,4.57516339869281
G41323,Niederwaldkirchen,1472.0,859,24,835,21.0,2.5149700598802394,30.0,3.592814371257485,154.0,18.44311377245509,26.0,3.1137724550898205,463.0,55.449101796407184,72.0,8.622754491017965,69.0,8.263473053892216
G41324,Oberkappel,523.0,243,15,228,6.0,2.631578947368421,13.0,5.701754385964912,52.0,22.807017543859647,4.0,1.7543859649122806,130.0,57.01754385964912,11.0,4.824561403508771,12.0,5.263157894736842
G41325,Oepping,1283.0,764,25,739,28.0,3.7889039242219216,46.0,6.2246278755074425,164.0,22.19215155615697,8.0,1.0825439783491204,357.0,48.3085250338295,71.0,9.607577807848443,65.0,8.795669824086604
G41326,Peilstein im Mühlviertel,1256.0,701,35,666,36.0,5.405405405405405,32.0,4.804804804804805,161.0,24.174174174174173,9.0,1.3513513513513513,331.0,49.6996996996997,59.0,8.85885885885886,38.0,5.7057057057057055
G41327,Pfarrkirchen im Mühlkreis,1120.0,632,15,617,15.0,2.4311183144246353,36.0,5.834683954619125,99.0,16.045380875202593,15.0,2.4311183144246353,354.0,57.37439222042139,52.0,8.427876823338735,46.0,7.455429497568882
G41328,Putzleinsdorf,1239.0,736,31,705,29.0,4.113475177304964,33.0,4.680851063829787,170.0,24.113475177304963,24.0,3.404255319148936,362.0,51.34751773049645,53.0,7.5177304964539005,34.0,4.822695035460993
G41329,Neustift im Mühlkreis,1125.0,625,20,605,19.0,3.1404958677685952,19.0,3.1404958677685952,97.0,16.03305785123967,11.0,1.8181818181818181,374.0,61.81818181818181,39.0,6.446280991735537,46.0,7.6033057851239665
G41331,St. Johann am Wimberg,826.0,476,11,465,16.0,3.4408602150537635,33.0,7.096774193548387,98.0,21.0752688172043,15.0,3.225806451612903,225.0,48.38709677419355,36.0,7.741935483870968,42.0,9.032258064516128
G41332,St. Martin im Mühlkreis,2980.0,1635,52,1583,48.0,3.0322173089071383,81.0,5.116866708780796,259.0,16.361339229311433,37.0,2.337334175615919,911.0,57.54895767530006,139.0,8.780795957043589,108.0,6.82248894504106
G41333,St. Oswald bei Haslach,406.0,233,11,222,2.0,0.9009009009009009,10.0,4.504504504504505,55.0,24.774774774774773,1.0,0.45045045045045046,123.0,55.4054054054054,20.0,9.00900900900901,11.0,4.954954954954955
G41334,St. Peter am Wimberg,1438.0,825,31,794,18.0,2.2670025188916876,39.0,4.91183879093199,139.0,17.506297229219143,19.0,2.392947103274559,467.0,58.816120906801004,68.0,8.564231738035264,44.0,5.541561712846348
G41336,St. Ulrich im Mühlkreis,550.0,334,12,322,9.0,2.7950310559006213,15.0,4.658385093167702,64.0,19.875776397515526,6.0,1.8633540372670807,176.0,54.6583850931677,22.0,6.832298136645963,30.0,9.316770186335404
G41337,St. Veit im Mühlkreis,1043.0,666,20,646,15.0,2.321981424148607,40.0,6.191950464396285,150.0,23.219814241486066,13.0,2.0123839009287927,338.0,52.32198142414861,43.0,6.656346749226007,47.0,7.275541795665634
G41338,Sarleinsbach,1811.0,1142,49,1093,35.0,3.2021957913998174,55.0,5.032021957913998,257.0,23.513266239707228,26.0,2.3787740164684354,590.0,53.97987191216834,84.0,7.685269899359561,46.0,4.208600182982616
G41341,Schwarzenberg am Böhmerwald,447.0,249,13,236,6.0,2.5423728813559325,6.0,2.5423728813559325,65.0,27.54237288135593,4.0,1.694915254237288,131.0,55.50847457627118,14.0,5.932203389830509,10.0,4.23728813559322
G41342,Ulrichsberg,2358.0,1223,30,1193,32.0,2.682313495389774,59.0,4.945515507124895,280.0,23.47024308466052,26.0,2.179379715004191,604.0,50.62866722548198,109.0,9.136630343671417,83.0,6.957250628667226
G41343,Aigen-Schlägl,2534.0,1208,26,1182,28.0,2.3688663282571913,56.0,4.737732656514383,270.0,22.84263959390863,17.0,1.4382402707275803,662.0,56.0067681895093,85.0,7.1912013536379025,64.0,5.414551607445008
G41344,Rohrbach-Berg,4100.0,2039,70,1969,56.0,2.8440832910106653,77.0,3.910614525139665,355.0,18.02945657694261,46.0,2.3362112747587607,1142.0,57.9989842559675,159.0,8.07516505840528,134.0,6.80548501777552
G41345,Helfenberg,1217.0,786,26,760,12.0,1.5789473684210527,54.0,7.105263157894736,192.0,25.263157894736842,24.0,3.1578947368421053,367.0,48.28947368421053,71.0,9.342105263157894,40.0,5.263157894736842
G41346,St. Stefan-Afiesl,906.0,558,32,526,10.0,1.9011406844106464,23.0,4.3726235741444865,117.0,22.24334600760456,10.0,1.9011406844106464,302.0,57.414448669201526,26.0,4.942965779467681,38.0,7.224334600760455
G41399,Wahlkarten - Rohrbach,0.0,7153,153,7000,203.0,2.9000000000000004,373.0,5.328571428571428,1021.0,14.585714285714285,176.0,2.5142857142857142,4163.0,59.471428571428575,492.0,7.0285714285714285,572.0,8.17142857142857
G41400,Schärding,44210.0,29587,869,28718,680.0,2.367852914548367,1578.0,5.494811616407827,7505.0,26.133435476008078,478.0,1.6644613134619402,14530.0,50.595445365276134,2001.0,6.967755414722474,1946.0,6.77623789957518
G41401,Altschwendt,553.0,362,15,347,24.0,6.9164265129683,12.0,3.45821325648415,88.0,25.360230547550433,16.0,4.610951008645533,159.0,45.821325648414984,20.0,5.763688760806916,28.0,8.069164265129682
G41402,Andorf,4067.0,2071,76,1995,43.0,2.155388471177945,130.0,6.516290726817042,623.0,31.2280701754386,24.0,1.2030075187969926,925.0,46.365914786967416,136.0,6.817042606516291,114.0,5.714285714285714
G41403,Brunnenthal,1561.0,805,20,785,19.0,2.420382165605096,35.0,4.45859872611465,230.0,29.29936305732484,11.0,1.4012738853503186,369.0,47.00636942675159,65.0,8.280254777070063,56.0,7.13375796178344
G41404,Diersbach,1256.0,711,24,687,13.0,1.8922852983988356,45.0,6.550218340611353,197.0,28.675400291120816,20.0,2.911208151382824,305.0,44.395924308588064,55.0,8.005822416302767,52.0,7.5691411935953425
G41405,Dorf an der Pram,876.0,455,18,437,6.0,1.3729977116704806,25.0,5.720823798627003,72.0,16.475972540045767,8.0,1.8306636155606408,255.0,58.35240274599543,34.0,7.780320366132723,37.0,8.466819221967963
G41406,Eggerding,1084.0,565,15,550,16.0,2.909090909090909,43.0,7.818181818181818,140.0,25.454545454545453,11.0,2.0,265.0,48.18181818181818,43.0,7.818181818181818,32.0,5.818181818181818
G41407,Engelhartszell,745.0,324,4,320,13.0,4.0625,19.0,5.9375,93.0,29.062500000000004,6.0,1.875,149.0,46.5625,17.0,5.3125,23.0,7.187499999999999
G41408,Enzenkirchen,1451.0,764,23,741,16.0,2.1592442645074224,51.0,6.882591093117409,299.0,40.35087719298245,14.0,1.8893387314439947,256.0,34.54790823211876,64.0,8.63697705802969,41.0,5.53306342780027
G41409,Esternberg,2307.0,1231,42,1189,22.0,1.8502943650126156,72.0,6.055508830950378,328.0,27.586206896551722,24.0,2.0185029436501263,569.0,47.85534062237174,84.0,7.064760302775442,90.0,7.5693860386879726
G41410,Freinberg,940.0,337,13,324,11.0,3.3950617283950617,22.0,6.790123456790123,87.0,26.851851851851855,5.0,1.5432098765432098,166.0,51.23456790123457,16.0,4.938271604938271,17.0,5.246913580246913
G41411,Kopfing im Innkreis,1589.0,933,41,892,25.0,2.8026905829596416,49.0,5.493273542600897,320.0,35.874439461883405,11.0,1.2331838565022422,341.0,38.228699551569505,86.0,9.641255605381167,60.0,6.726457399103139
G41412,Mayrhof,251.0,168,11,157,6.0,3.821656050955414,12.0,7.643312101910828,40.0,25.477707006369428,4.0,2.547770700636943,69.0,43.94904458598726,8.0,5.095541401273886,18.0,11.464968152866243
G41413,Münzkirchen,2080.0,1125,30,1095,24.0,2.191780821917808,59.0,5.3881278538812785,333.0,30.41095890410959,13.0,1.187214611872146,537.0,49.04109589041096,66.0,6.027397260273973,63.0,5.7534246575342465
G41414,Raab,1854.0,975,25,950,11.0,1.1578947368421053,58.0,6.105263157894736,279.0,29.368421052631575,20.0,2.1052631578947367,456.0,48.0,66.0,6.947368421052631,60.0,6.315789473684211
G41415,Rainbach im Innkreis,1233.0,679,24,655,14.0,2.1374045801526718,44.0,6.7175572519083975,173.0,26.412213740458014,11.0,1.6793893129770994,330.0,50.38167938931297,37.0,5.648854961832061,46.0,7.022900763358779
G41416,Riedau,1568.0,694,14,680,18.0,2.6470588235294117,31.0,4.5588235294117645,197.0,28.97058823529412,10.0,1.4705882352941175,320.0,47.05882352941176,52.0,7.647058823529412,52.0,7.647058823529412
G41417,St. Aegidi,1283.0,757,31,726,22.0,3.0303030303030303,42.0,5.785123966942149,192.0,26.446280991735538,7.0,0.9641873278236914,389.0,53.58126721763086,42.0,5.785123966942149,32.0,4.40771349862259
G41418,St. Florian am Inn,2309.0,1141,29,1112,17.0,1.5287769784172662,53.0,4.766187050359712,310.0,27.87769784172662,14.0,1.2589928057553956,563.0,50.62949640287769,83.0,7.464028776978417,72.0,6.474820143884892
G41419,St. Marienkirchen bei Schärding,1486.0,686,21,665,13.0,1.954887218045113,44.0,6.616541353383458,195.0,29.32330827067669,12.0,1.8045112781954888,288.0,43.30827067669173,50.0,7.518796992481203,63.0,9.473684210526317
G41420,St. Roman,1457.0,786,31,755,20.0,2.6490066225165565,39.0,5.1655629139072845,234.0,30.99337748344371,10.0,1.3245033112582782,339.0,44.900662251655625,41.0,5.430463576158941,72.0,9.536423841059603
G41421,St. Willibald,921.0,531,26,505,14.0,2.7722772277227725,30.0,5.9405940594059405,159.0,31.485148514851485,13.0,2.5742574257425743,217.0,42.97029702970297,38.0,7.524752475247524,34.0,6.732673267326733
G41422,Schärding,3643.0,1556,24,1532,43.0,2.8067885117493474,85.0,5.5483028720626635,341.0,22.258485639686683,21.0,1.370757180156658,831.0,54.24281984334204,124.0,8.093994778067886,87.0,5.678851174934726
G41423,Schardenberg,1679.0,890,24,866,16.0,1.8475750577367205,40.0,4.618937644341801,203.0,23.44110854503464,17.0,1.9630484988452657,469.0,54.15704387990762,68.0,7.852193995381063,53.0,6.1200923787528865
G41424,Sigharting,686.0,406,15,391,7.0,1.7902813299232736,29.0,7.41687979539642,118.0,30.179028132992325,3.0,0.7672634271099744,187.0,47.82608695652174,18.0,4.603580562659847,29.0,7.41687979539642
G41425,Suben,939.0,418,18,400,13.0,3.25,24.0,6.0,103.0,25.75,2.0,0.5,196.0,49.0,31.0,7.75,31.0,7.75
G41426,Taufkirchen an der Pram,2233.0,1117,26,1091,22.0,2.016498625114574,60.0,5.499541704857928,317.0,29.055912007332722,11.0,1.008249312557287,569.0,52.15398716773603,61.0,5.5912007332722276,51.0,4.674610449129239
G41427,Vichtenstein,436.0,225,11,214,9.0,4.205607476635514,9.0,4.205607476635514,71.0,33.177570093457945,2.0,0.9345794392523363,98.0,45.794392523364486,13.0,6.074766355140187,12.0,5.607476635514018
G41428,Waldkirchen am Wesen,974.0,576,32,544,19.0,3.4926470588235294,32.0,5.88235294117647,171.0,31.433823529411764,6.0,1.1029411764705883,246.0,45.220588235294116,35.0,6.4338235294117645,35.0,6.4338235294117645
G41429,Wernstein am Inn,1193.0,627,14,613,17.0,2.7732463295269167,36.0,5.872756933115824,152.0,24.79608482871126,9.0,1.468189233278956,313.0,51.060358890701465,33.0,5.383360522022838,53.0,8.64600326264274
G41430,Zell an der Pram,1556.0,825,26,799,26.0,3.254067584480601,28.0,3.504380475594493,166.0,20.77596996245307,27.0,3.379224030037547,448.0,56.07008760951189,62.0,7.759699624530664,42.0,5.256570713391739
G41499,Wahlkarten - Schärding,0.0,6847,146,6701,141.0,2.1041635576779587,320.0,4.775406655723026,1274.0,19.012087748097297,116.0,1.7310849126995973,3906.0,58.28980749141919,453.0,6.7601850470079095,491.0,7.327264587375018
G41500,Steyr-Land,48194.0,35369,983,34386,885.0,2.573721863549119,2021.0,5.877391961844937,7230.0,21.02599895306229,825.0,2.399232245681382,18281.0,53.16407840400162,2654.0,7.718257430349561,2490.0,7.241319141511079
G41501,Adlwang,1537.0,764,24,740,15.0,2.027027027027027,33.0,4.45945945945946,194.0,26.216216216216214,26.0,3.5135135135135136,382.0,51.621621621621614,45.0,6.081081081081082,45.0,6.081081081081082
G41502,Aschach an der Steyr,1852.0,1100,33,1067,22.0,2.0618556701030926,75.0,7.029053420805999,237.0,22.211808809746955,21.0,1.9681349578256795,550.0,51.546391752577314,72.0,6.747891283973758,90.0,8.434864104967197
G41503,Bad Hall,4172.0,2032,58,1974,40.0,2.026342451874367,151.0,7.649442755825735,418.0,21.17527862208713,30.0,1.5197568389057752,1038.0,52.58358662613982,159.0,8.054711246200608,138.0,6.990881458966565
G41504,Dietach,2598.0,1481,41,1440,47.0,3.2638888888888893,81.0,5.625,300.0,20.833333333333336,27.0,1.875,788.0,54.72222222222223,104.0,7.222222222222221,93.0,6.458333333333334
G41505,Gaflenz,1524.0,870,32,838,31.0,3.699284009546539,44.0,5.250596658711217,219.0,26.13365155131265,27.0,3.221957040572793,393.0,46.89737470167065,62.0,7.398568019093078,62.0,7.398568019093078
G41506,Garsten,5199.0,2978,87,2891,42.0,1.4527845036319613,176.0,6.087858872362505,651.0,22.518159806295397,74.0,2.5596679349705984,1517.0,52.473192666897276,233.0,8.059494984434453,198.0,6.8488412314078175
G41507,Großraming,2132.0,1275,41,1234,39.0,3.1604538087520258,58.0,4.700162074554295,289.0,23.419773095623984,25.0,2.025931928687196,622.0,50.405186385737444,106.0,8.589951377633712,95.0,7.698541329011345
G41508,Laussa,984.0,657,17,640,26.0,4.0625,39.0,6.09375,181.0,28.281250000000004,19.0,2.96875,275.0,42.96875,52.0,8.125,48.0,7.5
G41509,Losenstein,1300.0,600,14,586,16.0,2.7303754266211606,28.0,4.778156996587031,147.0,25.085324232081913,20.0,3.4129692832764507,290.0,49.48805460750853,48.0,8.19112627986348,37.0,6.313993174061433
G41510,Maria Neustift,1281.0,829,39,790,38.0,4.810126582278481,48.0,6.075949367088607,271.0,34.30379746835443,21.0,2.6582278481012658,314.0,39.74683544303797,51.0,6.455696202531645,47.0,5.949367088607595
G41511,Pfarrkirchen bei Bad Hall,1849.0,1021,30,991,22.0,2.219979818365288,49.0,4.944500504540867,206.0,20.787083753784056,25.0,2.5227043390514634,523.0,52.774974772956604,101.0,10.191725529767911,65.0,6.559031281533804
